ACCIDENT_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE,Suburbs,TOTAL_PERSONS,ACCIDENT_TYPE
21.21.00,Friday,145.008,-37.71563,DAREBIN,4,Collision with vehicle
20.30.00,Friday,142.48453,-38.26866,MOYNE,4,Collision with vehicle
01.11.00,Saturday,145.24365,-37.85275,KNOX,4,Collision with vehicle
23.49.00,Friday,145.15136,-37.88747,MONASH,1,Collision with a fixed object
04.08.00,Saturday,144.68967,-37.84105,WYNDHAM,2,Collision with vehicle
18.50.00,Tuesday,144.95097,-37.70582,MORELAND,2,Collision with vehicle
18.15.00,Friday,145.2273,-37.81753,MAROONDAH,2,Struck Pedestrian
17.15.00,Friday,144.97905,-37.85361,PORT PHILLIP,5,Collision with vehicle
18.10.00,Friday,145.02155,-37.88913,GLEN EIRA,2,Collision with vehicle
17.00.00,Friday,146.06445,-38.01551,BAW BAW,1,Collision with a fixed object
18.35.00,Friday,144.80581,-38.37857,MORNINGTON PENINSULA,3,Collision with vehicle
18.28.00,Thursday,144.8843,-37.70904,BRIMBANK,6,Collision with vehicle
16.25.00,Friday,144.92875,-37.7855,MOONEE VALLEY,2,Struck Pedestrian
22.18.00,Thursday,144.92267,-37.68845,HUME,2,Collision with vehicle
00.48.00,Thursday,145.0335,-37.82239,BOROONDARA,2,Struck Pedestrian
02.45.00,Thursday,144.44494,-38.18448,GEELONG,2,Collision with vehicle
06.00.00,Friday,144.96201,-37.71486,MORELAND,3,Collision with vehicle
18.10.00,Wednesday,144.59623,-37.49065,MACEDON RANGES,2,Collision with vehicle
21.20.00,Wednesday,146.73879,-38.34132,WELLINGTON,1,Struck animal
19.43.00,Tuesday,145.2674,-38.03446,CASEY,4,Struck Pedestrian
18.00.00,Friday,145.00735,-37.73605,DAREBIN,6,Collision with vehicle
20.15.00,Wednesday,144.9609,-37.81544,MELBOURNE,2,Collision with vehicle
05.30.00,Saturday,144.93524,-37.78321,MOONEE VALLEY,2,Collision with vehicle
17.40.00,Friday,145.12826,-38.23266,MORNINGTON PENINSULA,1,No collision and no object struck
19.15.00,Friday,145.12416,-37.81682,WHITEHORSE,2,Struck Pedestrian
18.43.00,Thursday,145.02999,-37.80084,BOROONDARA,1,No collision and no object struck
20.30.00,Thursday,145.02239,-37.69611,DAREBIN,2,Collision with vehicle
20.15.00,Thursday,145.28688,-37.84158,KNOX,3,Collision with vehicle
22.40.00,Thursday,144.79367,-37.72786,BRIMBANK,2,Collision with vehicle
22.20.00,Friday,144.96133,-37.64515,HUME,1,No collision and no object struck
02.00.00,Saturday,145.18961,-37.96417,DANDENONG,4,Collision with vehicle
01.50.00,Saturday,144.77655,-37.75914,BRIMBANK,1,Collision with a fixed object
22.00.00,Thursday,144.9234,-37.76475,MOONEE VALLEY,5,Collision with vehicle
16.20.00,Friday,146.41808,-38.22619,LATROBE,1,Collision with a fixed object
21.45.00,Wednesday,144.98479,-37.69816,DAREBIN,3,Collision with vehicle
17.53.00,Friday,145.07158,-37.92274,GLEN EIRA,7,Collision with vehicle
18.15.00,Saturday,145.15611,-37.93262,DANDENONG,1,Collision with a fixed object
21.30.00,Friday,144.91637,-37.65616,HUME,3,Collision with vehicle
18.45.00,Friday,144.17672,-35.86684,GANNAWARRA,1,Collision with a fixed object
01.33.00,Sunday,145.09138,-38.01194,KINGSTON,1,Collision with a fixed object
17.10.00,Friday,145.23522,-37.8061,MAROONDAH,1,Collision with a fixed object
07.51.00,Saturday,145.18065,-37.99976,DANDENONG,2,Collision with vehicle
21.12.00,Friday,145.21445,-37.97408,DANDENONG,1,Collision with a fixed object
18.30.00,Friday,143.84961,-37.56539,BALLARAT,2,Collision with vehicle
05.23.00,Thursday,146.48698,-38.18893,LATROBE,3,Collision with vehicle
16.50.00,Friday,145.2973,-38.04879,CASEY,4,Collision with vehicle
19.20.00,Friday,144.28034,-36.76131,BENDIGO,2,Collision with vehicle
18.37.00,Thursday,145.37483,-38.05141,CARDINIA,3,Collision with vehicle
18.30.00,Thursday,145.20023,-37.59128,NILLUMBIK,1,Collision with a fixed object
18.04.00,Thursday,145.09096,-37.69312,BANYULE,3,Collision with vehicle
19.45.00,Thursday,143.81386,-37.52964,BALLARAT,2,Collision with vehicle
21.40.00,Thursday,145.36845,-36.39891,SHEPPARTON,1,Collision with a fixed object
04.40.00,Sunday,144.20414,-36.71799,BENDIGO,1,Collision with a fixed object
07.45.00,Sunday,144.89238,-37.84454,HOBSONS BAY,1,No collision and no object struck
20.20.00,Saturday,145.0917,-37.11146,MITCHELL,6,Collision with vehicle
09.15.00,Sunday,142.01316,-37.73586,SOUTHERN GRAMPIANS,2,Collision with vehicle
16.00.00,Sunday,145.28744,-37.82845,MAROONDAH,2,Collision with vehicle
16.55.00,Saturday,145.37989,-37.71751,YARRA RANGES,2,Collision with a fixed object
17.20.00,Saturday,144.41302,-38.03516,GEELONG,2,Collision with vehicle
18.48.00,Saturday,144.87667,-37.562,HUME,5,Collision with vehicle
19.36.00,Saturday,144.97801,-37.39753,MITCHELL,4,Collision with a fixed object
22.20.00,Saturday,145.18569,-37.97441,DANDENONG,4,Collision with vehicle
23.18.00,Saturday,145.24851,-37.80689,MAROONDAH,1,Collision with a fixed object
21.40.00,Saturday,144.96172,-37.82456,MELBOURNE,2,Struck Pedestrian
23.51.00,Saturday,145.14268,-37.97991,KINGSTON,2,Collision with vehicle
23.49.00,Saturday,145.11045,-37.75679,MANNINGHAM,1,Vehicle overturned (no collision)
21.03.00,Thursday,144.27058,-36.76347,BENDIGO,2,Collision with vehicle
20.27.00,Friday,144.97486,-37.79806,MELBOURNE,5,Collision with vehicle
05.30.00,Thursday,143.90982,-37.01475,MOUNT ALEXANDER,1,Struck animal
03.37.00,Friday,145.15485,-38.35363,MORNINGTON PENINSULA,2,Vehicle overturned (no collision)
02.30.00,Saturday,145.41645,-37.55996,YARRA RANGES,2,No collision and no object struck
07.25.00,Saturday,143.86632,-37.56616,BALLARAT,2,Collision with vehicle
18.30.00,Tuesday,142.47624,-38.29106,MOYNE,2,Struck Pedestrian
23.09.00,Wednesday,144.9392,-37.68762,HUME,2,Collision with a fixed object
05.10.00,Friday,144.97908,-37.44966,MITCHELL,1,collision with some other object
22.45.00,Thursday,145.10312,-37.89935,MONASH,1,Collision with a fixed object
20.15.00,Thursday,145.22043,-37.81701,MAROONDAH,2,Struck Pedestrian
16.15.00,Sunday,145.84768,-38.14261,BAW BAW,2,Struck Pedestrian
16.40.00,Sunday,145.33415,-38.52185,BASS COAST,2,Collision with vehicle
18.10.00,Sunday,145.2696,-37.81057,MAROONDAH,3,Collision with vehicle
18.40.00,Sunday,144.83254,-37.70558,BRIMBANK,1,Collision with a fixed object
17.00.00,Sunday,144.86267,-37.72538,BRIMBANK,2,Collision with vehicle
17.20.00,Sunday,141.60128,-38.34207,GLENELG,2,Collision with vehicle
05.45.00,Friday,145.48888,-38.09819,CARDINIA,1,Collision with a fixed object
21.10.00,Saturday,144.86784,-37.78243,MARIBYRNONG,8,Collision with vehicle
16.25.00,Saturday,144.85493,-37.71819,BRIMBANK,2,Collision with vehicle
16.12.00,Sunday,144.73248,-37.5663,HUME,2,Struck Pedestrian
07.40.00,Saturday,141.72536,-37.60299,SOUTHERN GRAMPIANS,2,Collision with a fixed object
07.50.00,Saturday,145.38125,-37.81114,YARRA RANGES,1,No collision and no object struck
14.00.00,Saturday,145.15809,-37.87862,MONASH,2,Collision with vehicle
14.16.00,Saturday,145.68834,-38.42147,BASS COAST,1,Collision with vehicle
15.43.00,Saturday,147.09395,-36.71756,ALPINE,1,Collision with a fixed object
18.38.00,Saturday,145.30482,-38.01476,CASEY,2,Struck Pedestrian
14.20.00,Saturday,144.55556,-37.48075,MACEDON RANGES,1,No collision and no object struck
17.45.00,Friday,145.2861,-37.85401,KNOX,4,Collision with vehicle
18.40.00,Saturday,145.24075,-36.90837,STRATHBOGIE,5,Collision with vehicle
18.40.00,Monday,145.18069,-37.74765,MANNINGHAM,3,Collision with vehicle
14.00.00,Saturday,145.75265,-37.51156,MURRINDINDI,1,Vehicle overturned (no collision)
20.13.00,Sunday,144.7088,-37.83621,WYNDHAM,3,Collision with vehicle
19.55.00,Sunday,142.18645,-37.11177,HORSHAM,1,Collision with a fixed object
01.10.00,Monday,144.93704,-37.84263,PORT PHILLIP,1,Collision with vehicle
05.20.00,Monday,144.33058,-38.25857,SURF COAST,1,Collision with a fixed object
05.43.00,Sunday,146.46443,-38.32444,LATROBE,1,Collision with a fixed object
16.20.00,Friday,145.11367,-37.85744,MONASH,2,Collision with vehicle
05.55.00,Sunday,143.37951,-38.6843,COLAC OTWAY,1,Vehicle overturned (no collision)
14.00.00,Saturday,147.12874,-37.40908,WELLINGTON,1,Collision with a fixed object
22.25.00,Sunday,145.0882,-37.89309,MONASH,3,Collision with vehicle
01.26.00,Monday,145.25134,-38.02618,CASEY,1,Collision with a fixed object
05.15.00,Sunday,144.87719,-37.71455,BRIMBANK,2,Collision with vehicle
07.20.00,Sunday,145.08965,-38.00628,KINGSTON,2,Collision with vehicle
05.30.00,Friday,145.89544,-38.34798,SOUTH GIPPSLAND,1,Collision with a fixed object
03.00.00,Friday,146.70488,-36.30022,INDIGO,1,Vehicle overturned (no collision)
16.50.00,Saturday,145.04907,-38.24707,MORNINGTON PENINSULA,2,Collision with vehicle
17.50.00,Saturday,145.19443,-37.82565,WHITEHORSE,2,Collision with vehicle
14.03.00,Saturday,145.00165,-37.75229,DAREBIN,2,Collision with vehicle
06.14.00,Saturday,145.08045,-37.72399,BANYULE,1,No collision and no object struck
22.50.00,Friday,145.35567,-37.8608,YARRA RANGES,2,Collision with a fixed object
22.41.00,Friday,144.73229,-37.08368,MITCHELL,1,Vehicle overturned (no collision)
00.40.00,Sunday,144.42415,-37.66104,MOORABOOL,3,Collision with a fixed object
18.05.00,Saturday,143.11533,-36.90533,NORTHERN GRAMPIANS,5,Collision with vehicle
22.30.00,Saturday,146.94224,-36.72097,ALPINE,1,Collision with a fixed object
18.20.00,Monday,144.69318,-37.82208,WYNDHAM,4,Collision with vehicle
08.20.00,Sunday,144.88505,-37.80459,MARIBYRNONG,1,Vehicle overturned (no collision)
18.30.00,Monday,144.78457,-37.86925,HOBSONS BAY,2,Collision with vehicle
08.23.00,Sunday,143.62408,-38.34305,COLAC OTWAY,2,Collision with a fixed object
08.50.00,Sunday,143.80546,-37.50687,BALLARAT,2,Collision with vehicle
10.00.00,Sunday,144.359,-38.09269,GEELONG,2,Collision with vehicle
19.30.00,Sunday,144.98788,-37.83165,MELBOURNE,2,Collision with vehicle
18.00.00,Thursday,145.23418,-37.76061,MANNINGHAM,2,Collision with vehicle
16.00.00,Friday,144.93088,-36.29826,CAMPASPE,1,Vehicle overturned (no collision)
02.35.00,Sunday,145.05746,-37.39043,MITCHELL,5,Collision with a fixed object
01.45.00,Sunday,144.5691,-38.17088,GEELONG,3,Collision with a fixed object
09.40.00,Sunday,145.0785,-37.88539,STONNINGTON,2,Struck Pedestrian
08.00.00,Sunday,144.83008,-37.82547,HOBSONS BAY,2,Collision with vehicle
17.00.00,Friday,145.2925,-38.00472,CASEY,2,Collision with vehicle
18.03.00,Tuesday,144.72462,-37.83755,WYNDHAM,2,Collision with vehicle
19.53.00,Wednesday,145.75028,-38.39743,SOUTH GIPPSLAND,1,collision with some other object
23.20.00,Friday,145.00341,-37.74185,DAREBIN,2,Collision with vehicle
18.36.00,Monday,143.70456,-37.17715,CENTRAL GOLDFIELDS,2,Collision with vehicle
18.15.00,Monday,144.95783,-37.80186,MELBOURNE,2,Struck Pedestrian
18.30.00,Monday,145.08995,-37.77993,BOROONDARA,3,Collision with vehicle
19.30.00,Monday,145.15608,-36.77771,STRATHBOGIE,1,Collision with a fixed object
20.15.00,Monday,144.52123,-38.26962,GEELONG,4,Collision with vehicle
05.55.00,Tuesday,145.27569,-38.02939,CASEY,2,Collision with vehicle
21.00.00,Sunday,145.09788,-37.78086,BOROONDARA,3,Collision with vehicle
08.30.00,Sunday,145.38648,-38.0559,CARDINIA,5,Collision with vehicle
16.30.00,Sunday,144.96915,-37.67951,HUME,2,Collision with vehicle
18.00.00,Monday,145.15194,-37.70241,NILLUMBIK,2,Collision with vehicle
23.35.00,Sunday,142.65126,-37.85616,MOYNE,1,No collision and no object struck
23.55.00,Saturday,145.07018,-37.60714,WHITTLESEA,2,Collision with a fixed object
16.42.00,Sunday,143.83935,-37.45086,BALLARAT,5,Collision with vehicle
18.35.00,Sunday,145.16982,-37.77267,MANNINGHAM,2,Struck Pedestrian
19.35.00,Sunday,146.87039,-36.11602,WODONGA,2,Collision with vehicle
01.15.00,Monday,144.75825,-37.63437,HUME,1,Collision with a fixed object
04.53.00,Monday,144.92758,-37.68863,HUME,2,Collision with vehicle
18.52.00,Tuesday,144.46586,-37.24276,MACEDON RANGES,3,Collision with vehicle
21.30.00,Tuesday,143.77963,-37.7682,GOLDEN PLAINS,1,Collision with a fixed object
00.40.00,Wednesday,145.00631,-37.74549,DAREBIN,2,Struck Pedestrian
04.55.00,Wednesday,144.77306,-37.78299,BRIMBANK,2,Collision with vehicle
04.58.00,Wednesday,147.65369,-37.87669,EAST GIPPSLAND,2,Struck Pedestrian
05.15.00,Tuesday,143.52281,-35.32768,SWAN HILL,2,Vehicle overturned (no collision)
22.30.00,Sunday,145.12552,-37.67798,NILLUMBIK,4,Collision with vehicle
18.30.00,Wednesday,144.87656,-37.84179,HOBSONS BAY,2,Collision with vehicle
19.15.00,Monday,144.25837,-36.74407,BENDIGO,3,Collision with vehicle
16.55.00,Sunday,144.91256,-37.63854,HUME,2,Collision with vehicle
18.00.00,Monday,144.9632,-37.82418,MELBOURNE,2,Collision with vehicle
18.45.00,Monday,145.01857,-37.78319,DAREBIN,2,Collision with vehicle
21.21.00,Monday,144.96466,-37.73239,MORELAND,2,Collision with vehicle
23.15.00,Monday,143.88744,-38.40106,SURF COAST,1,Collision with a fixed object
04.15.00,Monday,144.68129,-37.57664,HUME,2,Vehicle overturned (no collision)
08.40.00,Sunday,144.47426,-38.1875,GEELONG,2,Collision with vehicle
09.00.00,Sunday,145.04646,-37.20179,MITCHELL,2,Struck Pedestrian
18.35.00,Friday,145.2524,-38.10937,CASEY,2,Collision with vehicle
17.50.00,Sunday,145.1795,-38.20897,MORNINGTON PENINSULA,2,Collision with vehicle
15.45.00,Saturday,144.70128,-37.87943,WYNDHAM,2,Collision with vehicle
18.46.00,Sunday,144.36237,-38.14885,GEELONG,2,Struck Pedestrian
16.15.00,Sunday,146.36878,-38.16088, ,3,Collision with vehicle
15.00.00,Saturday,144.83402,-37.78509,BRIMBANK,2,Collision with vehicle
18.10.00,Sunday,145.10022,-37.76825,MANNINGHAM,2,Struck Pedestrian
18.15.00,Monday,145.02286,-37.94279,BAYSIDE,2,Collision with vehicle
18.30.00,Sunday,144.9931,-37.85332,STONNINGTON,1,No collision and no object struck
18.43.00,Monday,144.79003,-36.35735,CAMPASPE,2,Collision with vehicle
17.40.00,Sunday,145.26658,-37.42216,MURRINDINDI,1,Collision with a fixed object
18.35.00,Monday,145.09744,-37.82486,BOROONDARA,2,Struck Pedestrian
17.00.00,Sunday,144.36598,-38.25236,GEELONG,1,Collision with a fixed object
20.45.00,Sunday,145.17174,-37.76734,MANNINGHAM,3,Collision with vehicle
18.30.00,Monday,144.96135,-37.77156,MORELAND,3,Collision with vehicle
20.15.00,Tuesday,144.98744,-37.7679,DAREBIN,2,Collision with vehicle
21.40.00,Wednesday,144.95056,-37.80992,MELBOURNE,2,Collision with vehicle
18.20.00,Wednesday,144.83585,-37.77057,BRIMBANK,2,Struck Pedestrian
19.27.00,Tuesday,144.90687,-37.69387,MORELAND,5,Collision with vehicle
18.00.00,Tuesday,145.01207,-37.80095,BOROONDARA,4,Collision with vehicle
19.58.00,Tuesday,143.83572,-37.54068,BALLARAT,4,Collision with vehicle
19.35.00,Tuesday,146.31592,-36.35913,WANGARATTA,4,Struck Pedestrian
18.21.00,Monday,145.13235,-37.85212,WHITEHORSE,2,Collision with vehicle
20.15.00,Tuesday,144.44266,-37.30806,MACEDON RANGES,2,Collision with a fixed object
20.30.00,Tuesday,144.53037,-37.35407,MACEDON RANGES,2,Struck Pedestrian
03.30.00,Wednesday,145.42408,-38.14606,CARDINIA,2,Collision with vehicle
19.00.00,Tuesday,145.84591,-38.12824,BAW BAW,1,Collision with vehicle
19.20.00,Tuesday,145.08137,-37.83421,BOROONDARA,3,Struck Pedestrian
18.45.00,Tuesday,146.43402,-38.21887,LATROBE,3,No collision and no object struck
19.10.00,Tuesday,144.74259,-37.75735,MELTON,2,Collision with vehicle
18.29.00,Monday,144.68525,-37.68577,MELTON,2,Collision with vehicle
20.46.00,Tuesday,144.92223,-37.78252,MOONEE VALLEY,2,Collision with vehicle
18.13.00,Tuesday,144.70988,-37.57844,HUME,3,Collision with vehicle
22.06.00,Monday,145.00056,-37.60558,WHITTLESEA,1,Collision with a fixed object
19.46.00,Monday,144.93641,-37.79273,MELBOURNE,3,Collision with vehicle
21.47.00,Monday,145.167,-38.30514,MORNINGTON PENINSULA,2,Collision with vehicle
19.29.00,Monday,144.91565,-37.70414,MORELAND,4,Collision with vehicle
02.10.00,Tuesday,145.04004,-37.75666,BANYULE,1,Collision with a fixed object
00.55.00,Monday,145.16316,-37.99299,DANDENONG,2,Collision with vehicle
03.57.00,Saturday,142.78486,-37.05695,NORTHERN GRAMPIANS,2,Collision with vehicle
18.00.00,Friday,144.84531,-37.70006,HUME,1,Collision with a fixed object
19.05.00,Wednesday,143.28196,-38.26295,CORANGAMITE,2,Collision with vehicle
05.12.00,Wednesday,145.15659,-36.99576,MITCHELL,1,Collision with a fixed object
22.21.00,Wednesday,145.23402,-37.78162,MANNINGHAM,2,Collision with vehicle
23.00.00,Saturday,144.98273,-37.85894,PORT PHILLIP,2,Vehicle overturned (no collision)
18.30.00,Tuesday,144.9885,-37.7779,YARRA,2,Collision with vehicle
02.00.00,Wednesday,145.6945,-37.75272,YARRA RANGES,1,Collision with a fixed object
01.15.00,Wednesday,144.91342,-37.779,MOONEE VALLEY,1,Collision with a fixed object
05.30.00,Tuesday,144.87907,-37.54977,HUME,2,Collision with vehicle
19.30.00,Sunday,141.14415,-34.15838,MILDURA,2,Vehicle overturned (no collision)
14.40.00,Saturday,144.99921,-37.7684,DAREBIN,1,No collision and no object struck
20.45.00,Wednesday,143.83207,-37.91137,GOLDEN PLAINS,1,Vehicle overturned (no collision)
17.00.00,Friday,143.66194,-37.65796,GOLDEN PLAINS,2,Collision with vehicle
08.38.00,Sunday,144.55479,-38.16059,GEELONG,1,No collision and no object struck
10.00.00,Sunday,144.622,-37.23908,MACEDON RANGES,1,Vehicle overturned (no collision)
18.03.00,Wednesday,144.99723,-37.8296,YARRA,2,Collision with vehicle
04.50.00,Wednesday,144.21757,-38.23503,SURF COAST,1,Collision with a fixed object
20.30.00,Wednesday,144.92243,-37.53761,HUME,2,Struck Pedestrian
00.49.00,Thursday,143.81046,-37.56983,BALLARAT,1,Vehicle overturned (no collision)
17.00.00,Friday,144.95511,-37.66973,HUME,2,Collision with vehicle
17.30.00,Saturday,144.81921,-37.76334,BRIMBANK,5,Collision with vehicle
19.30.00,Tuesday,145.11331,-37.75721,MANNINGHAM,1,No collision and no object struck
18.08.00,Saturday,144.83337,-37.77766,BRIMBANK,2,Collision with vehicle
15.41.00,Saturday,146.98724,-36.84703,ALPINE,1,No collision and no object struck
18.50.00,Tuesday,144.91686,-37.68661,HUME,3,Collision with vehicle
19.00.00,Wednesday,145.13713,-37.82602,WHITEHORSE,3,Collision with vehicle
18.15.00,Monday,144.55254,-37.6854,MELTON,4,Collision with vehicle
19.00.00,Tuesday,148.38139,-37.74621,EAST GIPPSLAND,1,Struck animal
18.00.00,Wednesday,144.88492,-37.70579,HUME,1,Collision with a fixed object
19.55.00,Thursday,145.536,-37.94698,CARDINIA,1,Fall from or in moving vehicle
19.40.00,Thursday,144.35018,-38.1604,GEELONG,1,No collision and no object struck
19.30.00,Thursday,144.88954,-38.36436,MORNINGTON PENINSULA,2,Collision with vehicle
19.05.00,Thursday,144.99089,-37.8389,STONNINGTON,3,Collision with vehicle
20.50.00,Wednesday,145.34545,-38.04286,CASEY,4,Collision with vehicle
22.45.00,Thursday,144.21555,-37.41464,HEPBURN,1,Collision with a fixed object
21.30.00,Sunday,145.4933,-37.91686,CARDINIA,1,Collision with a fixed object
16.00.00,Friday,143.46053,-38.77044,COLAC OTWAY,4,Collision with vehicle
17.45.00,Saturday,144.95562,-37.8086,MELBOURNE,3,Collision with vehicle
16.55.00,Friday,145.05168,-37.80929,BOROONDARA,1,Collision with a fixed object
15.00.00,Saturday,147.44469,-36.75255,TOWONG,1,Collision with a fixed object
07.40.00,Saturday,143.15453,-36.63243,NORTHERN GRAMPIANS,3,Collision with vehicle
18.40.00,Saturday,144.37486,-38.14742,GEELONG,2,Struck Pedestrian
20.15.00,Friday,144.98374,-37.80202,YARRA,2,Collision with vehicle
21.00.00,Friday,146.02875,-38.67235,SOUTH GIPPSLAND,3,Collision with vehicle
21.35.00,Friday,146.76473,-36.08014,WODONGA,1,No collision and no object struck
15.15.00,Saturday,145.00939,-37.81357,YARRA,2,Struck Pedestrian
17.35.00,Friday,145.05398,-37.82898,BOROONDARA,2,Collision with vehicle
19.20.00,Thursday,144.99508,-37.7857,YARRA,2,Collision with vehicle
16.40.00,Friday,145.03635,-37.67068,WHITTLESEA,1,Collision with a fixed object
22.40.00,Thursday,146.26491,-38.17674,LATROBE,1,Collision with a fixed object
07.20.00,Saturday,144.94,-37.84423,PORT PHILLIP,2,Collision with vehicle
05.20.00,Saturday,144.41533,-38.01954,GEELONG,1,Collision with a fixed object
08.00.00,Saturday,144.95625,-37.6761,HUME,2,Collision with a fixed object
19.30.00,Tuesday,145.0084,-37.65021,WHITTLESEA,5,Collision with vehicle
21.42.00,Tuesday,144.92691,-37.7727,MOONEE VALLEY,7,Collision with vehicle
05.00.00,Wednesday,145.18641,-37.78849,MANNINGHAM,1,Vehicle overturned (no collision)
17.17.00,Sunday,145.00949,-37.85996,STONNINGTON,5,Collision with vehicle
19.25.00,Monday,145.23058,-38.12181,CASEY,2,Collision with vehicle
22.15.00,Monday,144.8596,-37.67798,HUME,4,Collision with vehicle
22.45.00,Monday,144.94056,-37.68776,HUME,1,Collision with a fixed object
16.50.00,Friday,144.94777,-38.35061,MORNINGTON PENINSULA,2,Collision with a fixed object
21.20.00,Saturday,145.01365,-37.68129,WHITTLESEA,1,Vehicle overturned (no collision)
22.55.00,Saturday,145.01598,-37.4205,MITCHELL,3,Vehicle overturned (no collision)
02.10.00,Sunday,145.21781,-38.49661,BASS COAST,1,Struck animal
22.50.00,Saturday,145.27958,-38.11264,CASEY,3,Collision with vehicle
03.45.00,Sunday,145.39973,-36.37907,SHEPPARTON,2,Collision with vehicle
00.22.00,Sunday,143.87646,-37.55873,BALLARAT,1,Collision with a fixed object
20.50.00,Saturday,146.13876,-37.28732,MANSFIELD,1,Collision with a fixed object
09.00.00,Sunday,145.01234,-37.97092,BAYSIDE,2,Collision with vehicle
17.30.00,Saturday,145.81154,-37.26592,MURRINDINDI,1,Collision with a fixed object
17.45.00,Friday,144.9689,-37.82933,MELBOURNE,2,Collision with vehicle
15.20.00,Saturday,146.44442,-37.89232,BAW BAW,1,Collision with a fixed object
17.20.00,Saturday,146.25629,-38.17813,LATROBE,4,Collision with a fixed object
08.00.00,Saturday,144.95511,-37.83332,PORT PHILLIP,2,No collision and no object struck
18.20.00,Saturday,145.0196,-37.73167,DAREBIN,1,Collision with vehicle
20.15.00,Saturday,144.66452,-37.89758,WYNDHAM,3,Struck Pedestrian
18.15.00,Saturday,143.83099,-35.79879,GANNAWARRA,4,Fall from or in moving vehicle
18.00.00,Tuesday,145.08365,-37.77992,BOROONDARA,4,Collision with vehicle
00.30.00,Tuesday,144.79994,-37.74423,BRIMBANK,2,Struck Pedestrian
22.00.00,Sunday,144.40234,-36.7713,BENDIGO,1,Collision with a fixed object
00.19.00,Monday,145.11202,-37.72792,BANYULE,1,Collision with a fixed object
01.45.00,Tuesday,144.75035,-37.81037,MELTON,2,Collision with a fixed object
04.57.00,Tuesday,144.56085,-37.6498,MELTON,1,collision with some other object
15.30.00,Saturday,145.35175,-38.51467,BASS COAST,2,Collision with vehicle
21.30.00,Tuesday,145.02199,-37.71507,DAREBIN,2,Struck Pedestrian
09.10.00,Sunday,144.62033,-37.81158,WYNDHAM,2,Collision with vehicle
09.10.00,Sunday,144.68432,-37.81863,WYNDHAM,2,Collision with vehicle
18.30.00,Thursday,144.92878,-37.64055,HUME,3,Collision with vehicle
18.56.00,Saturday,144.70221,-37.85624,WYNDHAM,2,Collision with a fixed object
00.50.00,Sunday,144.79977,-37.74577,BRIMBANK,3,No collision and no object struck
22.45.00,Friday,145.22732,-37.81045,MAROONDAH,2,Collision with vehicle
08.00.00,Sunday,140.9986,-37.63602,GLENELG,1,Vehicle overturned (no collision)
18.30.00,Wednesday,145.15726,-37.92545,MONASH,3,Collision with vehicle
22.40.00,Wednesday,144.28425,-36.75551,BENDIGO,2,Collision with vehicle
21.45.00,Wednesday,145.23947,-37.97633,CASEY,6,Collision with vehicle
16.35.00,Sunday,143.86318,-37.56613,BALLARAT,3,Collision with vehicle
17.25.00,Sunday,145.40342,-38.21663,CASEY,1,Collision with a fixed object
19.55.00,Sunday,145.65327,-37.94683,CARDINIA,2,Collision with a fixed object
22.00.00,Sunday,144.97979,-37.74276,MORELAND,3,Collision with vehicle
03.05.00,Sunday,145.20505,-37.96887,DANDENONG,4,Collision with a fixed object
23.30.00,Sunday,144.05762,-36.95272,MOUNT ALEXANDER,1,Collision with a fixed object
03.00.00,Monday,143.24438,-37.70364,PYRENEES,2,Collision with a fixed object
22.00.00,Sunday,144.28054,-38.22748,GEELONG,6,Collision with vehicle
16.40.00,Sunday,145.23758,-38.08833,CASEY,3,Collision with vehicle
17.20.00,Sunday,143.85763,-37.58202,BALLARAT,1,Collision with vehicle
20.00.00,Sunday,145.01203,-37.68312,WHITTLESEA,2,Collision with vehicle
03.30.00,Monday,145.01723,-37.91232,BAYSIDE,2,Collision with vehicle
05.20.00,Monday,144.65857,-37.9043,WYNDHAM,2,Collision with vehicle
08.24.00,Sunday,145.92903,-38.16193,BAW BAW,2,Collision with vehicle
05.40.00,Sunday,144.95931,-37.69607,MORELAND,2,Collision with vehicle
20.55.00,Wednesday,144.97103,-37.77581,MORELAND,2,Struck Pedestrian
05.40.00,Tuesday,144.41549,-37.68646,MOORABOOL,2,Struck Pedestrian
18.15.00,Wednesday,145.23047,-38.1066,FRANKSTON,5,Collision with vehicle
19.00.00,Tuesday,144.96746,-37.81522,MELBOURNE,2,Collision with vehicle
17.35.00,Sunday,145.10261,-38.25816,MORNINGTON PENINSULA,1,Collision with a fixed object
18.50.00,Tuesday,146.26157,-38.17721,LATROBE,3,Struck Pedestrian
10.00.00,Sunday,145.19299,-36.62149,SHEPPARTON,1,No collision and no object struck
19.15.00,Thursday,144.96098,-37.77383,MORELAND,2,No collision and no object struck
22.00.00,Thursday,144.78953,-38.36685,MORNINGTON PENINSULA,2,Struck Pedestrian
07.45.00,Sunday,145.16602,-36.61142,SHEPPARTON,1,collision with some other object
02.20.00,Sunday,145.00013,-37.76142,DAREBIN,3,Collision with vehicle
09.35.00,Sunday,145.18679,-38.03499,DANDENONG,3,Collision with vehicle
18.10.00,Monday,145.0047,-37.84059,STONNINGTON,2,Struck Pedestrian
18.00.00,Monday,146.97262,-37.95794,WELLINGTON,1,Collision with a fixed object
19.30.00,Tuesday,144.89633,-37.85873,HOBSONS BAY,2,Struck Pedestrian
06.00.00,Wednesday,141.30142,-37.79271,GLENELG,1,Vehicle overturned (no collision)
